date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,lnpm25,city
2015-01-14,61,28,23,40,3,5,2015,1,14,14JAN,0,4.1108738642,Paris
2015-01-15,58,27,22,35,,4,2015,1,15,15JAN,0,4.0604430105,Paris
2015-01-16,57,36,15,52,,6,2015,1,16,16JAN,0,4.0430512678,Paris
2015-01-17,67,40,12,37,,6,2015,1,17,17JAN,0,4.2046926194,Paris
2015-01-18,77,40,16,49,1,6,2015,1,18,18JAN,0,4.3438054219,Paris
2015-01-19,80,47,14,52,1,7,2015,1,19,19JAN,0,4.3820266347,Paris
2015-01-20,99,59,11,55,,8,2015,1,20,20JAN,0,4.5951198501,Paris
2015-01-21,131,49,11,45,1,7,2015,1,21,21JAN,0,4.8751973232,Paris
2015-01-22,96,60,4,41,,8,2015,1,22,22JAN,0,4.5643481915,Paris
2015-01-23,136,61,9,40,,7,2015,1,23,23JAN,0,4.9126548857,Paris
2015-01-24,142,48,18,46,,6,2015,1,24,24JAN,0,4.9558270576,Paris
2015-01-25,98,54,19,55,1,6,2015,1,25,25JAN,0,4.5849674787,Paris
2015-01-26,102,32,17,50,,5,2015,1,26,26JAN,0,4.6249728133,Paris
2015-01-27,74,50,13,63,1,8,2015,1,27,27JAN,0,4.3040650932,Paris
2015-01-28,90,31,26,43,,4,2015,1,28,28JAN,0,4.4998096703,Paris
2015-01-29,60,25,31,48,,4,2015,1,29,29JAN,0,4.0943445622,Paris
2015-01-30,56,30,25,55,,6,2015,1,30,30JAN,0,4.0253516907,Paris
2015-01-31,71,27,22,49,,4,2015,1,31,31JAN,0,4.262679877,Paris
2015-02-01,71,22,26,34,,4,2015,2,1,01FEB,0,4.262679877,Paris
2015-02-02,55,40,24,56,,7,2015,2,2,02FEB,0,4.0073331852,Paris
2015-02-03,69,56,14,65,1,7,2015,2,3,03FEB,0,4.2341065046,Paris
2015-02-04,94,49,16,47,,6,2015,2,4,04FEB,0,4.5432947823,Paris
2015-02-05,90,48,13,40,,6,2015,2,5,05FEB,0,4.4998096703,Paris
2015-02-06,86,52,9,38,1,5,2015,2,6,06FEB,0,4.4543472963,Paris
2015-02-07,111,51,15,42,1,5,2015,2,7,07FEB,0,4.7095302013,Paris
2015-02-08,118,44,21,37,,4,2015,2,8,08FEB,0,4.7706846245,Paris
2015-02-09,78,58,5,51,,7,2015,2,9,09FEB,0,4.3567088267,Paris
2015-02-10,110,45,17,39,,5,2015,2,10,10FEB,0,4.7004803658,Paris
2015-02-11,86,63,9,46,,8,2015,2,11,11FEB,0,4.4543472963,Paris
2015-02-12,105,83,4,64,,1,2015,2,12,12FEB,0,4.6539603502,Paris
2015-02-13,163,55,22,51,1,7,2015,2,13,13FEB,0,5.0937502008,Paris
2015-02-14,112,28,18,47,,5,2015,2,14,14FEB,0,4.7184988713,Paris
2015-02-15,65,33,15,36,,6,2015,2,15,15FEB,0,4.1743872699,Paris
2015-02-16,67,54,9,51,,8,2015,2,16,16FEB,0,4.2046926194,Paris
2015-02-17,109,57,11,48,1,7,2015,2,17,17FEB,0,4.6913478822,Paris
2015-02-18,108,68,5,54,1,7,2015,2,18,18FEB,0,4.6821312271,Paris
2015-02-19,137,59,15,46,,6,2015,2,19,19FEB,0,4.9199809258,Paris
2015-02-20,131,28,23,41,,4,2015,2,20,20FEB,0,4.8751973232,Paris
2015-02-21,70,31,20,54,,5,2015,2,21,21FEB,0,4.248495242,Paris
2015-02-22,77,29,24,42,,4,2015,2,22,22FEB,0,4.3438054219,Paris
2015-02-23,73,31,24,44,,4,2015,2,23,23FEB,0,4.2904594411,Paris
2015-02-24,65,37,19,47,,5,2015,2,24,24FEB,0,4.1743872699,Paris
2015-02-25,65,45,12,57,,7,2015,2,25,25FEB,0,4.1743872699,Paris
2015-02-26,85,36,25,47,,6,2015,2,26,26FEB,0,4.4426512565,Paris
2015-02-27,81,42,24,57,,6,2015,2,27,27FEB,0,4.3944491547,Paris
2015-02-28,77,37,24,42,,4,2015,2,28,28FEB,0,4.3438054219,Paris
2015-03-01,73,28,27,37,,3,2015,3,1,01MAR,0,4.2904594411,Paris
2015-03-02,67,31,27,48,,4,2015,3,2,02MAR,0,4.2046926194,Paris
2015-03-03,62,38,22,51,,5,2015,3,3,03MAR,0,4.127134385,Paris
2015-03-04,69,42,23,52,,6,2015,3,4,04MAR,0,4.2341065046,Paris
2015-03-05,69,56,21,58,,7,2015,3,5,05MAR,0,4.2341065046,Paris
2015-03-06,81,63,14,72,1,9,2015,3,6,06MAR,0,4.3944491547,Paris
2015-03-07,102,64,14,62,,8,2015,3,7,07MAR,0,4.6249728133,Paris
2015-03-08,122,58,20,55,,7,2015,3,8,08MAR,0,4.8040210447,Paris
2015-03-09,117,51,19,50,,7,2015,3,9,09MAR,0,4.7621739348,Paris
2015-03-10,93,57,6,50,,7,2015,3,10,10MAR,0,4.5325994932,Paris
2015-03-11,103,64,18,49,1,6,2015,3,11,11MAR,0,4.6347289882,Paris
2015-03-12,113,54,23,49,3,6,2015,3,12,12MAR,0,4.7273878187,Paris
2015-03-13,79,52,19,54,1,7,2015,3,13,13MAR,0,4.3694478525,Paris
2015-03-14,92,58,21,46,,5,2015,3,14,14MAR,0,4.521788577,Paris
2015-03-15,113,53,8,37,,5,2015,3,15,15MAR,0,4.7273878187,Paris
2015-03-16,120,58,16,52,1,8,2015,3,16,16MAR,0,4.7874917428,Paris
2015-03-17,122,75,21,73,2,9,2015,3,17,17MAR,0,4.8040210447,Paris
2015-03-18,146,82,18,48,1,7,2015,3,18,18MAR,0,4.9836066217,Paris
2015-03-19,163,59,21,45,2,6,2015,3,19,19MAR,0,5.0937502008,Paris
2015-03-20,124,86,16,49,,7,2015,3,20,20MAR,0,4.8202815656,Paris
2015-03-21,167,64,20,42,,5,2015,3,21,21MAR,0,5.1179938124,Paris
2015-03-22,116,42,17,37,,4,2015,3,22,22MAR,0,4.7535901911,Paris
2015-03-23,69,56,19,52,1,6,2015,3,23,23MAR,0,4.2341065046,Paris
2015-03-24,98,47,18,58,1,6,2015,3,24,24MAR,0,4.5849674787,Paris
2015-03-25,89,41,21,53,,6,2015,3,25,25MAR,0,4.4886363697,Paris
2015-03-26,74,43,15,55,,6,2015,3,26,26MAR,0,4.3040650932,Paris
2015-03-27,78,45,23,58,,6,2015,3,27,27MAR,0,4.3567088267,Paris
2015-03-28,65,30,19,37,,3,2015,3,28,28MAR,0,4.1743872699,Paris
2015-03-29,57,19,25,30,,2,2015,3,29,29MAR,0,4.0430512678,Paris
2015-03-30,34,27,28,40,,4,2015,3,30,30MAR,0,3.5263605246,Paris
2015-03-31,44,30,29,32,,3,2015,3,31,31MAR,0,3.7841896339,Paris
2015-04-01,44,34,27,40,,4,2015,4,1,01APR,0,3.7841896339,Paris
2015-01-01,72.769230769,71,17,52,1,8,2015,1,1,01JAN,0,4.2450848133,Paris
2016-10-02,57,23,23,34,,3,2016,10,2,02OCT,0,4.0430512678,Paris
2016-10-03,43,43,19,55,,5,2016,10,3,03OCT,0,3.7612001157,Paris
2016-10-04,69,47,25,49,,5,2016,10,4,04OCT,0,4.2341065046,Paris
2016-10-05,61,41,20,41,,3,2016,10,5,05OCT,0,4.1108738642,Paris
2016-10-06,48,40,16,41,,4,2016,10,6,06OCT,0,3.8712010109,Paris
2016-10-07,44,38,7,38,,4,2016,10,7,07OCT,0,3.7841896339,Paris
2016-10-08,63,51,11,35,,4,2016,10,8,08OCT,0,4.1431347264,Paris
2016-10-09,75,54,19,46,,3,2016,10,9,09OCT,0,4.3174881135,Paris
2016-10-10,76,48,11,58,1,7,2016,10,10,10OCT,0,4.3307333403,Paris
2016-10-11,83,41,11,44,,5,2016,10,11,11OCT,0,4.4188406078,Paris
2016-10-12,80,53,9,44,1,5,2016,10,12,12OCT,0,4.3820266347,Paris
2016-10-13,104,56,6,39,,5,2016,10,13,13OCT,0,4.6443908991,Paris
2016-10-14,67,35,4,41,,6,2016,10,14,14OCT,0,4.2046926194,Paris
2016-10-15,70,39,18,40,,4,2016,10,15,15OCT,0,4.248495242,Paris
2016-10-16,76,35,21,47,,4,2016,10,16,16OCT,0,4.3307333403,Paris
2016-10-17,66,27,18,46,,5,2016,10,17,17OCT,0,4.189654742,Paris
2016-10-18,50,32,19,47,,5,2016,10,18,18OCT,0,3.9120230054,Paris
2016-10-19,56,32,16,47,,5,2016,10,19,19OCT,0,4.0253516907,Paris
2016-10-20,46,29,14,45,,6,2016,10,20,20OCT,0,3.8286413965,Paris
2016-10-21,51,31,12,48,,6,2016,10,21,21OCT,0,3.9318256327,Paris
2016-10-22,55,43,13,51,,5,2016,10,22,22OCT,0,4.0073331852,Paris
2016-10-23,81,35,14,41,,4,2016,10,23,23OCT,0,4.3944491547,Paris
2016-10-24,72,40,3,41,,7,2016,10,24,24OCT,0,4.276666119,Paris
2016-10-25,86,50,3,45,,7,2016,10,25,25OCT,0,4.4543472963,Paris
2016-10-26,95,51,3,39,,6,2016,10,26,26OCT,0,4.5538768916,Paris
2016-10-27,92,55,2,50,,8,2016,10,27,27OCT,0,4.521788577,Paris
2016-10-28,118,51,19,54,,7,2016,10,28,28OCT,0,4.7706846245,Paris
2016-10-29,104,35,16,42,,3,2016,10,29,29OCT,0,4.6443908991,Paris
2016-10-30,72,45,12,40,,4,2016,10,30,30OCT,0,4.276666119,Paris
2016-10-31,82,42,9,44,,5,2016,10,31,31OCT,0,4.4067192473,Paris
2016-11-01,70,41,5,44,,6,2016,11,1,01NOV,0,4.248495242,Paris
2016-11-02,82,38,16,47,,5,2016,11,2,02NOV,0,4.4067192473,Paris
2016-11-03,71,62,9,60,1,7,2016,11,3,03NOV,0,4.262679877,Paris
2016-11-04,80,45,3,47,,6,2016,11,4,04NOV,0,4.3820266347,Paris
2016-11-05,90,33,19,42,,5,2016,11,5,05NOV,0,4.4998096703,Paris
2016-11-06,72,28,17,46,,3,2016,11,6,06NOV,0,4.276666119,Paris
2016-11-07,62,59,12,42,,4,2016,11,7,07NOV,0,4.127134385,Paris
2016-11-08,53,32,8,46,,5,2016,11,8,08NOV,0,3.9702919136,Paris
2016-11-09,62,27,17,38,,3,2016,11,9,09NOV,0,4.127134385,Paris
2016-11-10,51,21,17,50,,5,2016,11,10,10NOV,0,3.9318256327,Paris
2016-11-11,44,48,14,38,,3,2016,11,11,11NOV,0,3.7841896339,Paris
2016-11-12,49,61,3,41,,5,2016,11,12,12NOV,0,3.8918202981,Paris
2016-11-13,113,34,9,35,,4,2016,11,13,13NOV,0,4.7273878187,Paris
2016-11-14,68,41,7,41,,5,2016,11,14,14NOV,0,4.2195077052,Paris
2016-11-15,81,35,2,40,,5,2016,11,15,15NOV,0,4.3944491547,Paris
2016-11-16,73,23,10,37,,4,2016,11,16,16NOV,0,4.2904594411,Paris
2016-11-17,49,21,19,35,,3,2016,11,17,17NOV,0,3.8918202981,Paris
2016-11-18,34,22,25,38,,3,2016,11,18,18NOV,0,3.5263605246,Paris
2016-11-19,38,23,21,37,,3,2016,11,19,19NOV,0,3.6375861597,Paris
2016-11-20,42,25,23,32,,2,2016,11,20,20NOV,0,3.7376696183,Paris
2016-11-21,42,23,15,46,,4,2016,11,21,21NOV,0,3.7376696183,Paris
2016-11-22,54,34,20,44,,4,2016,11,22,22NOV,0,3.9889840466,Paris
2016-11-23,57,38,4,49,,7,2016,11,23,23NOV,0,4.0430512678,Paris
2016-11-24,76,42,1,43,,6,2016,11,24,24NOV,0,4.3307333403,Paris
2016-11-25,78,48,1,37,,5,2016,11,25,25NOV,0,4.3567088267,Paris
2016-11-26,89,52,22.203296703,39,,5,2016,11,26,26NOV,0,4.4886363697,Paris
2016-11-27,97,59,8,40,1,5,2016,11,27,27NOV,0,4.5747109785,Paris
2016-11-28,100,41,16,43,,3,2016,11,28,28NOV,0,4.605170186,Paris
2016-11-29,58,38,11,45,1,4,2016,11,29,29NOV,0,4.0604430105,Paris
2016-11-30,62,64,2,68,2,1,2016,11,30,30NOV,0,4.127134385,Paris
2016-12-01,117,97,3,89,3,1,2016,12,1,01DEC,0,4.7621739348,Paris
2016-12-02,170,95,1,86,2,1,2016,12,2,02DEC,0,5.1357984371,Paris
2016-12-03,176,59,12,47,1,4,2016,12,3,03DEC,0,5.170483995,Paris
2016-12-04,89,65,6,43,,4,2016,12,4,04DEC,0,4.4886363697,Paris
2016-12-05,83,67,1,53,1,9,2016,12,5,05DEC,0,4.4188406078,Paris
2016-12-06,127,74,1,57,1,1,2016,12,6,06DEC,0,4.8441870865,Paris
2016-12-07,155,76,1,53,1,1,2016,12,7,07DEC,0,5.0434251169,Paris
2016-12-08,151,67,2,53,,8,2016,12,8,08DEC,0,5.0172798368,Paris
2016-12-09,139,61,3,54,,7,2016,12,9,09DEC,0,4.9344739331,Paris
2016-12-10,119,55,2,47,,6,2016,12,10,10DEC,0,4.7791234931,Paris
2016-12-11,114,46,14,47,,4,2016,12,11,11DEC,0,4.7361984484,Paris
2016-12-12,74,39,10,46,,4,2016,12,12,12DEC,0,4.3040650932,Paris
2016-12-13,69,41,3,45,,5,2016,12,13,13DEC,0,4.2341065046,Paris
2016-12-14,82,75,2,48,,7,2016,12,14,14DEC,0,4.4067192473,Paris
2016-12-15,95,61,1,48,,9,2016,12,15,15DEC,0,4.5538768916,Paris
2016-12-16,123,56,3,47,,7,2016,12,16,16DEC,0,4.8121843554,Paris
2016-12-17,100,61,8,46,1,7,2016,12,17,17DEC,0,4.605170186,Paris
2016-12-18,107,44,4,35,,4,2016,12,18,18DEC,0,4.6728288345,Paris
2016-12-19,78,42,7,39,,4,2016,12,19,19DEC,0,4.3567088267,Paris
2016-12-20,73,42,8,39,,5,2016,12,20,20DEC,0,4.2904594411,Paris
2016-12-21,80,42,6,39,,4,2016,12,21,21DEC,0,4.3820266347,Paris
2016-12-22,78,31,7,45,,5,2016,12,22,22DEC,0,4.3567088267,Paris
2016-12-23,66,42,15,46,,5,2016,12,23,23DEC,0,4.189654742,Paris
2016-12-24,76,29,17,38,,2,2016,12,24,24DEC,0,4.3307333403,Paris
2016-12-25,50,32,19,32,,2,2016,12,25,25DEC,0,3.9120230054,Paris
2016-12-26,49,27,17,40,,3,2016,12,26,26DEC,0,3.8918202981,Paris
2016-12-27,46,53,9,59,,5,2016,12,27,27DEC,0,3.8286413965,Paris
2016-12-28,85,52,10,48,1,4,2016,12,28,28DEC,0,4.4426512565,Paris
2016-12-29,83,57,7,44,,5,2016,12,29,29DEC,0,4.4188406078,Paris
2016-12-30,101,63,2,47,,7,2016,12,30,30DEC,0,4.6151205168,Paris
2016-12-31,141,49,2,33,,5,2016,12,31,31DEC,0,4.9487598904,Paris
2016-07-02,35,24,22,27,,2,2016,7,2,02JUL,0,3.5553480615,Paris
2016-07-03,40,24,19,33,,2,2016,7,3,03JUL,0,3.6888794541,Paris
2016-07-04,49,30,21,35,,4,2016,7,4,04JUL,0,3.8918202981,Paris
2016-07-05,59,28,21,36,,5,2016,7,5,05JUL,0,4.0775374439,Paris
2016-07-06,58,37,38,47,,5,2016,7,6,06JUL,0,4.0604430105,Paris
2016-07-07,60,45,53,64,,5,2016,7,7,07JUL,0,4.0943445622,Paris
2016-07-08,69,53,45,63,,5,2016,7,8,08JUL,0,4.2341065046,Paris
2016-07-09,73,30,31,35,,3,2016,7,9,09JUL,0,4.2904594411,Paris
2016-07-10,59,44,35,45,,4,2016,7,10,10JUL,0,4.0775374439,Paris
2016-07-11,65,45,23,34,,3,2016,7,11,11JUL,0,4.1743872699,Paris
2016-07-12,47,33,24,37,,4,2016,7,12,12JUL,0,3.8501476017,Paris
2016-07-13,43,30,22,39,,4,2016,7,13,13JUL,0,3.7612001157,Paris
2016-07-14,35,31,26,29,,3,2016,7,14,14JUL,0,3.5553480615,Paris
2016-07-15,49,42,37,44,,4,2016,7,15,15JUL,0,3.8918202981,Paris
2016-07-16,62,48,26,43,,4,2016,7,16,16JUL,0,4.127134385,Paris
2016-07-17,64,52,35,37,,3,2016,7,17,17JUL,0,4.1588830834,Paris
2016-07-18,59,53,34,47,,4,2016,7,18,18JUL,0,4.0775374439,Paris
2016-07-19,58,66,41,64,,5,2016,7,19,19JUL,0,4.0604430105,Paris
2016-07-20,67,55,42,64,,5,2016,7,20,20JUL,0,4.2046926194,Paris
2016-07-21,73,42,34,41,,5,2016,7,21,21JUL,0,4.2904594411,Paris
2016-07-22,68,43,34,36,,4,2016,7,22,22JUL,0,4.2195077052,Paris
2016-07-23,57,47,37,32,,3,2016,7,23,23JUL,0,4.0430512678,Paris
2016-07-24,57,62,34,35,,3,2016,7,24,24JUL,0,4.0430512678,Paris
2016-07-25,53,60,24,39,,4,2016,7,25,25JUL,0,3.9702919136,Paris
2016-07-26,65,33,27,33,,4,2016,7,26,26JUL,0,4.1743872699,Paris
2016-07-27,52,34,26,40,,4,2016,7,27,27JUL,0,3.9512437186,Paris
2016-07-28,60,25,25,33,,4,2016,7,28,28JUL,0,4.0943445622,Paris
2016-07-29,46,23,23,31,,3,2016,7,29,29JUL,0,3.8286413965,Paris
2016-07-30,44,25,24,38,,4,2016,7,30,30JUL,0,3.7841896339,Paris
2016-07-31,49,35,32,35,,3,2016,7,31,31JUL,0,3.8918202981,Paris
2016-08-01,52,30,32,39,,3,2016,8,1,01AUG,0,3.9512437186,Paris
2016-08-02,48,26,23,32,,3,2016,8,2,02AUG,0,3.8712010109,Paris
2016-08-03,50,26,20,29,,3,2016,8,3,03AUG,0,3.9120230054,Paris
2016-08-04,54,26,18,28,,3,2016,8,4,04AUG,0,3.9889840466,Paris
2016-08-05,52,29,29,32,,3,2016,8,5,05AUG,0,3.9512437186,Paris
2016-08-06,53,37,26,38,,3,2016,8,6,06AUG,0,3.9702919136,Paris
2016-08-07,60,32,26,36,,3,2016,8,7,07AUG,0,4.0943445622,Paris
2016-08-08,55,30,26,30,,3,2016,8,8,08AUG,0,4.0073331852,Paris
2016-08-09,50,41,29,31,,2,2016,8,9,09AUG,0,3.9120230054,Paris
2016-08-10,52,51,25,32,1,3,2016,8,10,10AUG,0,3.9512437186,Paris
2016-08-11,74,33,27,32,,3,2016,8,11,11AUG,0,4.3040650932,Paris
2016-08-12,49,37,25,31,,3,2016,8,12,12AUG,0,3.8918202981,Paris
2016-08-13,63,47,39,32,,3,2016,8,13,13AUG,0,4.1431347264,Paris
2016-08-14,58,47,31,26,,2,2016,8,14,14AUG,0,4.0604430105,Paris
2016-08-15,51,53,40,38,,2,2016,8,15,15AUG,0,3.9318256327,Paris
2016-08-16,63,47,51,54,,3,2016,8,16,16AUG,0,4.1431347264,Paris
2016-08-17,74,61,51,56,,4,2016,8,17,17AUG,0,4.3040650932,Paris
2016-08-18,72,39,30,54,,4,2016,8,18,18AUG,0,4.276666119,Paris
2016-08-19,75,34,28,40,,3,2016,8,19,19AUG,0,4.3174881135,Paris
2016-08-20,72,26,30,24,,2,2016,8,20,20AUG,0,4.276666119,Paris
2016-08-21,46,22,26,25,,2,2016,8,21,21AUG,0,3.8286413965,Paris
2016-08-22,41,33,36,48,,4,2016,8,22,22AUG,0,3.7135720667,Paris
2016-08-23,57,110,34,52,,4,2016,8,23,23AUG,0,4.0430512678,Paris
2016-08-24,91,56,53,62,,5,2016,8,24,24AUG,0,4.5108595065,Paris
2016-08-25,58,109,71,81,,6,2016,8,25,25AUG,0,4.0604430105,Paris
2016-08-26,87,80,80,85,,5,2016,8,26,26AUG,0,4.4659081187,Paris
2016-08-27,92,63,56,57,,4,2016,8,27,27AUG,0,4.521788577,Paris
2016-08-28,93,50,31,44,,3,2016,8,28,28AUG,0,4.5325994932,Paris
2016-08-29,59,29,23,37,,3,2016,8,29,29AUG,0,4.0775374439,Paris
2016-08-30,50,48,37,58,,4,2016,8,30,30AUG,0,3.9120230054,Paris
2016-08-31,75,51,45,63,,5,2016,8,31,31AUG,0,4.3174881135,Paris
2016-09-01,81,42,27,49,,5,2016,9,1,01SEP,0,4.3944491547,Paris
2016-09-02,57,47,43,59,1,5,2016,9,2,02SEP,0,4.0430512678,Paris
2016-09-03,65,41,30,46,,4,2016,9,3,03SEP,0,4.1743872699,Paris
2016-09-04,59,29,19,39,,3,2016,9,4,04SEP,0,4.0775374439,Paris
2016-09-05,54,29,19,44,,5,2016,9,5,05SEP,0,3.9889840466,Paris
2016-09-06,58,32,8,38,,6,2016,9,6,06SEP,0,4.0604430105,Paris
2016-09-07,64,44,38,60,1,5,2016,9,7,07SEP,0,4.1588830834,Paris
2016-09-08,67,50,28,62,,6,2016,9,8,08SEP,0,4.2046926194,Paris
2016-09-09,70,50,33,62,1,6,2016,9,9,09SEP,0,4.248495242,Paris
2016-09-10,65,47,33,57,,4,2016,9,10,10SEP,0,4.1743872699,Paris
2016-09-11,65,36,19,37,,4,2016,9,11,11SEP,0,4.1743872699,Paris
2016-09-12,60,59,40,64,,5,2016,9,12,12SEP,0,4.0943445622,Paris
2016-09-13,71,60,36,75,,5,2016,9,13,13SEP,0,4.262679877,Paris
2016-09-14,72,47,39,60,,5,2016,9,14,14SEP,0,4.276666119,Paris
2016-09-15,62,33,29,48,1,4,2016,9,15,15SEP,0,4.127134385,Paris
2016-09-16,62,30,22,37,,4,2016,9,16,16SEP,0,4.127134385,Paris
2016-09-17,53,24,13,29,,3,2016,9,17,17SEP,0,3.9702919136,Paris
2016-09-18,52,29,28,31,,3,2016,9,18,18SEP,0,3.9512437186,Paris
2016-09-19,64,34,24,46,,6,2016,9,19,19SEP,0,4.1588830834,Paris
2016-09-20,71,39,22,49,,5,2016,9,20,20SEP,0,4.262679877,Paris
2016-09-21,75,50,21,64,1,8,2016,9,21,21SEP,0,4.3174881135,Paris
2016-09-22,86,55,29,72,,8,2016,9,22,22SEP,0,4.4543472963,Paris
2016-09-23,91,45,26,65,1,7,2016,9,23,23SEP,0,4.5108595065,Paris
2016-09-24,84,48,36,63,,6,2016,9,24,24SEP,0,4.4308167988,Paris
2016-09-25,79,33,23,48,,4,2016,9,25,25SEP,0,4.3694478525,Paris
2016-09-26,64,43,19,56,1,6,2016,9,26,26SEP,0,4.1588830834,Paris
2016-09-27,70,41,25,54,,5,2016,9,27,27SEP,0,4.248495242,Paris
2016-09-28,61,35,20,49,,5,2016,9,28,28SEP,0,4.1108738642,Paris
2016-09-29,58,29,15,36,,4,2016,9,29,29SEP,0,4.0604430105,Paris
2016-09-30,49,36,21,53,,6,2016,9,30,30SEP,0,3.8918202981,Paris
2016-10-01,57,26,22,40,,4,2016,10,1,01OCT,0,4.0430512678,Paris
2016-04-02,98,44,14,45,,5,2016,4,2,02APR,0,4.5849674787,Paris
2016-04-03,94,39,28,43,,3,2016,4,3,03APR,0,4.5432947823,Paris
2016-04-04,83,25,27,44,,4,2016,4,4,04APR,0,4.4188406078,Paris
2016-04-05,57,41,28,49,,5,2016,4,5,05APR,0,4.0430512678,Paris
2016-04-06,70,42,24,48,,4,2016,4,6,06APR,0,4.248495242,Paris
2016-04-07,65,26,28,43,,3,2016,4,7,07APR,0,4.1743872699,Paris
2016-04-08,53,31,21,47,,4,2016,4,8,08APR,0,3.9702919136,Paris
2016-04-09,59,38,26,50,,4,2016,4,9,09APR,0,4.0775374439,Paris
2016-04-10,71,31,33,48,,3,2016,4,10,10APR,0,4.262679877,Paris
2016-04-11,69,29,25,49,,4,2016,4,11,11APR,0,4.2341065046,Paris
2016-04-12,63,32,25,54,,5,2016,4,12,12APR,0,4.1431347264,Paris
2016-04-13,65,31,28,51,,5,2016,4,13,13APR,0,4.1743872699,Paris
2016-04-14,68,33,25,53,1,5,2016,4,14,14APR,0,4.2195077052,Paris
2016-04-15,65,28,27,42,,3,2016,4,15,15APR,0,4.1743872699,Paris
2016-04-16,52,22,30,40,,3,2016,4,16,16APR,0,3.9512437186,Paris
2016-04-17,54,24,28,42,,2,2016,4,17,17APR,0,3.9889840466,Paris
2016-04-18,59,30,32,54,,4,2016,4,18,18APR,0,4.0775374439,Paris
2016-04-19,62,47,35,64,,4,2016,4,19,19APR,0,4.127134385,Paris
2016-04-20,71,50,34,51,,3,2016,4,20,20APR,0,4.262679877,Paris
2016-04-21,74,45,29,55,,5,2016,4,21,21APR,0,4.3040650932,Paris
2016-04-22,68,58,16,54,,6,2016,4,22,22APR,0,4.2195077052,Paris
2016-04-23,94,43,26,38,,2,2016,4,23,23APR,0,4.5432947823,Paris
2016-04-24,77,24,28,42,,2,2016,4,24,24APR,0,4.3438054219,Paris
2016-04-25,52,29,27,48,,3,2016,4,25,25APR,0,3.9512437186,Paris
2016-04-26,56,22,30,42,,3,2016,4,26,26APR,0,4.0253516907,Paris
2016-04-27,44,23,30,35,,4,2016,4,27,27APR,0,3.7841896339,Paris
2016-04-28,37,27,31,46,,4,2016,4,28,28APR,0,3.6109179126,Paris
2016-04-29,47,29,30,38,,3,2016,4,29,29APR,0,3.8501476017,Paris
2016-04-30,45,23,28,36,,3,2016,4,30,30APR,0,3.8066624898,Paris
2016-05-01,45,29,38,31,,2,2016,5,1,01MAY,0,3.8066624898,Paris
2016-05-02,45,30,30,49,1,4,2016,5,2,02MAY,0,3.8066624898,Paris
2016-05-03,52,31,33,42,,4,2016,5,3,03MAY,0,3.9512437186,Paris
2016-05-04,62,38,40,54,,4,2016,5,4,04MAY,0,4.127134385,Paris
2016-05-05,76,50,45,50,,2,2016,5,5,05MAY,0,4.3307333403,Paris
2016-05-06,64,51,44,57,,4,2016,5,6,06MAY,0,4.1588830834,Paris
2016-05-07,74,58,42,55,,4,2016,5,7,07MAY,0,4.3040650932,Paris
2016-05-08,88,58,47,59,,3,2016,5,8,08MAY,0,4.4773368145,Paris
2016-05-09,92,42,41,45,,4,2016,5,9,09MAY,0,4.521788577,Paris
2016-05-10,61,30,27,44,,5,2016,5,10,10MAY,0,4.1108738642,Paris
2016-05-11,62,36,25,49,,6,2016,5,11,11MAY,0,4.127134385,Paris
2016-05-12,78,35,28,50,,5,2016,5,12,12MAY,0,4.3567088267,Paris
2016-05-13,74,63,32,47,,6,2016,5,13,13MAY,0,4.3040650932,Paris
2016-05-14,134,47,33,36,,2,2016,5,14,14MAY,0,4.8978398,Paris
2016-05-15,63,33,36,41,,2,2016,5,15,15MAY,0,4.1431347264,Paris
2016-05-16,63,39,37,49,,3,2016,5,16,16MAY,0,4.1431347264,Paris
2016-05-17,72,41,33,58,,5,2016,5,17,17MAY,0,4.276666119,Paris
2016-05-18,67,43,38,50,,3,2016,5,18,18MAY,0,4.2046926194,Paris
2016-05-19,62,31,30,39,,4,2016,5,19,19MAY,0,4.127134385,Paris
2016-05-20,53,32,25,46,,4,2016,5,20,20MAY,0,3.9702919136,Paris
2016-05-21,64,32,27,41,,3,2016,5,21,21MAY,0,4.1588830834,Paris
2016-05-22,65,27,24,45,,4,2016,5,22,22MAY,0,4.1743872699,Paris
2016-05-23,70,25,24,37,,4,2016,5,23,23MAY,0,4.248495242,Paris
2016-05-24,61,33,23,44,,3,2016,5,24,24MAY,0,4.1108738642,Paris
2016-05-25,60,43,28,45,,4,2016,5,25,25MAY,0,4.0943445622,Paris
2016-05-26,70,48,25,50,,4,2016,5,26,26MAY,0,4.248495242,Paris
2016-05-27,88,44,40,54,,5,2016,5,27,27MAY,0,4.4773368145,Paris
2016-05-28,82,43,29,54,,4,2016,5,28,28MAY,0,4.4067192473,Paris
2016-05-29,85,53,20,40,,3,2016,5,29,29MAY,0,4.4426512565,Paris
2016-05-30,120,34,25,39,,4,2016,5,30,30MAY,0,4.7874917428,Paris
2016-05-31,81,18,21,38,,5,2016,5,31,31MAY,0,4.3944491547,Paris
2016-06-01,43,39,14,40,,6,2016,6,1,01JUN,0,3.7612001157,Paris
2016-06-02,81,31,18,38,,5,2016,6,2,02JUN,0,4.3944491547,Paris
