date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,city
2015-12-28,123,86,10,43,9,21,2015,12,28,28DEC,0,Beijing
2015-12-27,316,79,8,35,6,12,2015,12,27,27DEC,0,Beijing
2015-12-26,525,283,6,62,3,41,2015,12,26,26DEC,0,Beijing
2015-12-25,157,415,6,90,7,70,2015,12,25,25DEC,0,Beijing
2015-12-24,317,104,17,43,9,16,2015,12,24,24DEC,0,Beijing
2015-12-23,375,205,13,66,11,43,2015,12,23,23DEC,0,Beijing
2015-12-22,288,317,7,66,18,53,2015,12,22,22DEC,0,Beijing
2015-12-21,279,198,7,56,12,40,2015,12,21,21DEC,0,Beijing
2015-12-20,219,156,7,60,16,42,2015,12,20,20DEC,0,Beijing
2015-12-19,144,98,4,63,18,34,2015,12,19,19DEC,0,Beijing
2015-12-18,116,59,14,45,10,20,2015,12,18,18DEC,0,Beijing
2015-12-17,30,46,9,36,8,12,2015,12,17,17DEC,0,Beijing
2015-12-16,26,10,17,11,1,4,2015,12,16,16DEC,0,Beijing
2015-12-15,199,7,24,8,1,3,2015,12,15,15DEC,0,Beijing
2015-12-14,254,77.966005666,23,39,7,27,2015,12,14,14DEC,0,Beijing
2015-12-13,215,152,4,57,26,41,2015,12,13,13DEC,0,Beijing
2015-12-12,101,129,6,50,15,30,2015,12,12,12DEC,0,Beijing
2015-12-11,158,57,17,30,8,10,2015,12,11,11DEC,0,Beijing
2015-12-10,317,77.966005666,23,28,9,17,2015,12,10,10DEC,0,Beijing
2015-12-09,317,77.966005666,1,53,22,36,2015,12,9,09DEC,0,Beijing
2015-12-08,234,170,2,47,11,44,2015,12,8,08DEC,0,Beijing
2015-12-07,215,120,3,49,22,34,2015,12,7,07DEC,0,Beijing
2015-12-06,104,109,4,53,19,30,2015,12,6,06DEC,0,Beijing
2015-12-05,61,50,20,31,9,11,2015,12,5,05DEC,0,Beijing
2015-12-04,37,35,18,19,6,7,2015,12,4,04DEC,0,Beijing
2015-12-03,29,12,16,8,1,3,2015,12,3,03DEC,0,Beijing
2015-12-02,488,5,17,8,2,3,2015,12,2,02DEC,0,Beijing
2015-12-01,421,250,2,63,24,78,2015,12,1,01DEC,0,Beijing
2015-11-30,301,472,3,64,12,59,2015,11,30,30NOV,0,Beijing
2015-11-29,352,184,6,52,25,45,2015,11,29,29NOV,0,Beijing
2015-11-28,293,251,5,50,25,39,2015,11,28,28NOV,0,Beijing
2015-11-27,74,149,4,48,21,30,2015,11,27,27NOV,0,Beijing
2015-11-26,113,36,23,16,5,6,2015,11,26,26NOV,0,Beijing
2015-11-25,86,19,22,20,5,10,2015,11,25,25NOV,0,Beijing
2015-11-24,82,31,15,22,4,6,2015,11,24,24NOV,0,Beijing
2015-11-23,128,77.966005666,23,14,5,5,2015,11,23,23NOV,0,Beijing
2015-11-22,118,77.966005666,22,17,5,10,2015,11,22,22NOV,0,Beijing
2015-11-21,150,77.966005666,1,19,4,18,2015,11,21,21NOV,0,Beijing
2015-11-20,165,77.966005666,1,25,7,20,2015,11,20,20NOV,0,Beijing
2015-11-19,143,77.966005666,45.263736264,32,2,13,2015,11,19,19NOV,0,Beijing
2015-11-18,132,53,4,27,3,9,2015,11,18,18NOV,0,Beijing
2015-11-17,140,57,10,27,3,13,2015,11,17,17NOV,0,Beijing
2015-11-16,264,56,8,32,4,11,2015,11,16,16NOV,0,Beijing
2015-11-15,308,154,15,34,9,29,2015,11,15,15NOV,0,Beijing
2015-11-14,255,109,5,38,11,31,2015,11,14,14NOV,0,Beijing
2015-11-13,217,141,2,35,8,27,2015,11,13,13NOV,0,Beijing
2015-11-12,184,120,1,28,3,22,2015,11,12,12NOV,0,Beijing
2015-11-11,192,82,2,27,4,17,2015,11,11,11NOV,0,Beijing
2015-11-10,198,101,1,28,3,13,2015,11,10,10NOV,0,Beijing
2015-11-09,127,101,2,28,6,16,2015,11,9,09NOV,0,Beijing
2015-11-08,55,66,16,20,2,6,2015,11,8,08NOV,0,Beijing
2015-11-07,61,16,21,9,1,3,2015,11,7,07NOV,0,Beijing
2015-11-06,166,15,21,10,1,3,2015,11,6,06NOV,0,Beijing
2015-11-05,256,77.966005666,13,28,3,9,2015,11,5,05NOV,0,Beijing
2015-11-04,219,136,12,56,10,17,2015,11,4,04NOV,0,Beijing
2015-11-03,164,127,29,48,11,20,2015,11,3,03NOV,0,Beijing
2015-11-02,147,74,13,43,5,13,2015,11,2,02NOV,0,Beijing
2015-11-01,110,70,14,38,6,9,2015,11,1,01NOV,0,Beijing
2015-10-31,72,48,17,30,4,7,2015,10,31,31OCT,0,Beijing
2015-10-30,37,32,17,22,2,4,2015,10,30,30OCT,0,Beijing
2015-10-29,32,15,23,9,1,1,2015,10,29,29OCT,0,Beijing
2015-10-28,52,15,24,12,1,2,2015,10,28,28OCT,0,Beijing
2015-10-27,88,33,16,19,1,4,2015,10,27,27OCT,0,Beijing
2015-10-26,89,55,18,15,1,3,2015,10,26,26OCT,0,Beijing
2015-10-25,129,45,9,27,4,6,2015,10,25,25OCT,0,Beijing
2015-10-24,123,60,22,26,4,9,2015,10,24,24OCT,0,Beijing
2015-10-23,90,53,19,29,1,7,2015,10,23,23OCT,0,Beijing
2015-10-22,132,43,10,20,1,6,2015,10,22,22OCT,0,Beijing
2015-10-21,161,57,13,18,1,7,2015,10,21,21OCT,0,Beijing
2015-10-20,123,82,5,35,5,13,2015,10,20,20OCT,0,Beijing
2015-10-19,132,67,20,27,4,7,2015,10,19,19OCT,0,Beijing
2015-10-18,354,49,21,27,4,9,2015,10,18,18OCT,0,Beijing
2015-10-17,255,250,31,73,9,24,2015,10,17,17OCT,0,Beijing
2015-10-16,181,162,77,64,11,20,2015,10,16,16OCT,0,Beijing
2015-10-15,180,92,53,51,6,14,2015,10,15,15OCT,0,Beijing
2015-10-14,91,98,26,49,10,19,2015,10,14,14OCT,0,Beijing
2015-10-13,42,54,28,36,3,6,2015,10,13,13OCT,0,Beijing
2015-10-12,31,28,30,19,1,2,2015,10,12,12OCT,0,Beijing
2015-10-11,22,29,31,10,1,1,2015,10,11,11OCT,0,Beijing
2015-10-10,62,22,22,6,1,2,2015,10,10,10OCT,0,Beijing
2015-10-09,27,43,25,15,1,3,2015,10,9,09OCT,0,Beijing
2015-10-08,286,22,23,9,1,1,2015,10,8,08OCT,0,Beijing
2015-10-07,326,198,51,51,4,18,2015,10,7,07OCT,0,Beijing
2015-10-06,242,195,102,49,3,19,2015,10,6,06OCT,0,Beijing
2015-10-05,176,141,86,47,4,16,2015,10,5,05OCT,0,Beijing
2015-10-04,69,92,63,41,4,11,2015,10,4,04OCT,0,Beijing
2015-10-03,70,46,40,21,2,5,2015,10,3,03OCT,0,Beijing
2015-10-02,40,49,38,23,1,5,2015,10,2,02OCT,0,Beijing
2015-10-01,72,20,29,10,1,2,2015,10,1,01OCT,0,Beijing
2015-09-30,119,34,22,21,1,6,2015,9,30,30SEP,0,Beijing
2015-09-29,118,54,7,24,1,11,2015,9,29,29SEP,0,Beijing
2015-09-28,123,53,24,24,2,11,2015,9,28,28SEP,0,Beijing
2015-09-27,83,61,54,29,2,6,2015,9,27,27SEP,0,Beijing
2015-09-26,53,49,63,23,4,6,2015,9,26,26SEP,0,Beijing
2015-09-25,163,21,31,18,1,4,2015,9,25,25SEP,0,Beijing
2015-09-24,78,90,58,29,2,11,2015,9,24,24SEP,0,Beijing
2015-09-23,182,39,38,21,1,6,2015,9,23,23SEP,0,Beijing
2015-09-22,159,102,51,28,7,13,2015,9,22,22SEP,0,Beijing
2015-09-21,162,77,98,31,10,10,2015,9,21,21SEP,0,Beijing
2015-09-20,56,82,78,21,6,10,2015,9,20,20SEP,0,Beijing
2015-09-19,146,33,56,23,1,5,2015,9,19,19SEP,0,Beijing
2015-09-18,194,69,47,30,1,9,2015,9,18,18SEP,0,Beijing
2015-09-17,190,105,82,41,5,12,2015,9,17,17SEP,0,Beijing
2015-09-16,172,92,71,43,4,12,2015,9,16,16SEP,0,Beijing
2015-09-15,143,84,109,31,9,10,2015,9,15,15SEP,0,Beijing
2015-09-14,60,78,76,29,6,7,2015,9,14,14SEP,0,Beijing
2015-09-13,28,42,45,23,2,4,2015,9,13,13SEP,0,Beijing
2015-09-12,37,14,30,13,1,2,2015,9,12,12SEP,0,Beijing
2015-09-11,36,13,31,12,1,2,2015,9,11,11SEP,0,Beijing
2015-09-10,108,9,15,16,1,3,2015,9,10,10SEP,0,Beijing
2015-09-09,135,46,38,25,1,7,2015,9,9,09SEP,0,Beijing
2015-09-08,79,63,84,29,3,8,2015,9,8,08SEP,0,Beijing
2015-09-07,60,38,69,22,1,6,2015,9,7,07SEP,0,Beijing
2015-09-06,68,23,57,14,1,4,2015,9,6,06SEP,0,Beijing
2015-09-05,134,16,36,10,1,6,2015,9,5,05SEP,0,Beijing
2015-09-04,48,57,33,12,1,15,2015,9,4,04SEP,0,Beijing
2015-09-03,34,24,61,12,7.6951566952,5,2015,9,3,03SEP,0,Beijing
2015-09-02,42,11,39,9,7.6951566952,3,2015,9,2,02SEP,0,Beijing
2015-09-01,91,9,25,8,7.6951566952,4,2015,9,1,01SEP,0,Beijing
2015-08-31,84,30,33,13,7.6951566952,6,2015,8,31,31AUG,0,Beijing
2015-08-30,78,33,37,11,1,8,2015,8,30,30AUG,0,Beijing
2015-08-29,57,41,92,10,1,5,2015,8,29,29AUG,0,Beijing
2015-08-28,44,28,59,14,1,4,2015,8,28,28AUG,0,Beijing
2015-08-27,42,20,50,11,1,3,2015,8,27,27AUG,0,Beijing
2015-08-26,59,20,52,11,7.6951566952,3,2015,8,26,26AUG,0,Beijing
2015-08-25,52,24,43,14,1,3,2015,8,25,25AUG,0,Beijing
2015-08-24,72,18,47,9,7.6951566952,3,2015,8,24,24AUG,0,Beijing
2015-08-23,50,25,47,9,3,7,2015,8,23,23AUG,0,Beijing
2015-08-22,50,24,47,9,4,4,2015,8,22,22AUG,0,Beijing
2015-08-21,94,26,75,12,1,3,2015,8,21,21AUG,0,Beijing
2015-08-20,138,43,84,13,1,5,2015,8,20,20AUG,0,Beijing
2015-08-19,120,53,82,19,1,7,2015,8,19,19AUG,0,Beijing
2015-08-18,158,60,72,19,1,7,2015,8,18,18AUG,0,Beijing
2015-08-17,100,85,112,17,6,9,2015,8,17,17AUG,0,Beijing
2015-08-16,76,70,140,22,3,6,2015,8,16,16AUG,0,Beijing
2015-08-15,123,42,64,19,1,5,2015,8,15,15AUG,0,Beijing
2015-08-14,179,62,50,16,2,7,2015,8,14,14AUG,0,Beijing
2015-08-13,162,105,140,19,5,10,2015,8,13,13AUG,0,Beijing
2015-08-12,168,88,118,17,1,9,2015,8,12,12AUG,0,Beijing
2015-08-11,109,87,127,17,5,14,2015,8,11,11AUG,0,Beijing
2015-08-10,132,52,88,19,1,6,2015,8,10,10AUG,0,Beijing
2015-08-09,112,61,123,15,1,7,2015,8,9,09AUG,0,Beijing
2015-08-08,158,48,101,16,7.6951566952,6,2015,8,8,08AUG,0,Beijing
2015-08-07,113,75,84,16,1,8,2015,8,7,07AUG,0,Beijing
2015-08-06,156,59,90,11,1,6,2015,8,6,06AUG,0,Beijing
2015-08-05,57,77,88,17,1,9,2015,8,5,05AUG,0,Beijing
2015-08-04,129,34,81,14,1,4,2015,8,4,04AUG,0,Beijing
2015-08-03,151,40,35,16,3,11,2015,8,3,03AUG,0,Beijing
2015-08-02,155,70,86,14,1,10,2015,8,2,02AUG,0,Beijing
2015-08-01,71,62,47,24,2,12,2015,8,1,01AUG,0,Beijing
2015-07-31,104,25,74,10,7.6951566952,5,2015,7,31,31JUL,0,Beijing
2015-07-30,165,42,45,13,2,8,2015,7,30,30JUL,0,Beijing
2015-07-29,124,78,110,21,7.6951566952,9,2015,7,29,29JUL,0,Beijing
2015-07-28,138,53,92,14,7.6951566952,7,2015,7,28,28JUL,0,Beijing
2015-07-27,175,71,98,19,1,8,2015,7,27,27JUL,0,Beijing
2015-07-26,161,90,134,18,1,10,2015,7,26,26JUL,0,Beijing
2015-07-25,131,77,115,22,1,11,2015,7,25,25JUL,0,Beijing
2015-07-24,112,62,80,28,2,8,2015,7,24,24JUL,0,Beijing
2015-07-23,140,48,73,22,7.6951566952,7,2015,7,23,23JUL,0,Beijing
2015-07-22,181,49,87,19,1,7,2015,7,22,22JUL,0,Beijing
2015-07-21,162,75,71,18,7.6951566952,10,2015,7,21,21JUL,0,Beijing
2015-07-20,152,67,64,14,7.6951566952,8,2015,7,20,20JUL,0,Beijing
2015-07-19,118,52,60,17,7.6951566952,9,2015,7,19,19JUL,0,Beijing
2015-07-18,96,42,63,15,1,8,2015,7,18,18JUL,0,Beijing
2015-07-17,104,35,40,16,1,7,2015,7,17,17JUL,0,Beijing
2015-07-16,98,38,44,12,1,6,2015,7,16,16JUL,0,Beijing
2015-07-15,104,49,49,23,2,6,2015,7,15,15JUL,0,Beijing
2015-07-14,118,48,115,15,3,6,2015,7,14,14JUL,0,Beijing
2015-07-13,169,59,130,20,1,6,2015,7,13,13JUL,0,Beijing
2015-07-12,166,108,139,23,4,9,2015,7,12,12JUL,0,Beijing
2015-07-11,112,82,122,18,7,11,2015,7,11,11JUL,0,Beijing
2015-07-10,146,59,101,15,5,6,2015,7,10,10JUL,0,Beijing
2015-07-09,173,63,115,18,6,7,2015,7,9,09JUL,0,Beijing
2015-07-08,145,82,124,17,5,9,2015,7,8,08JUL,0,Beijing
2015-07-07,140,65,111,18,5,8,2015,7,7,07JUL,0,Beijing
2015-07-06,146,60,114,17,5,8,2015,7,6,06JUL,0,Beijing
2015-07-05,85,61,117,22,6,9,2015,7,5,05JUL,0,Beijing
2015-07-04,78,47,41,22,4,6,2015,7,4,04JUL,0,Beijing
2015-07-03,27,55,90,19,5,9,2015,7,3,03JUL,0,Beijing
2015-07-02,62,16,40,12,3,1,2015,7,2,02JUL,0,Beijing
2015-07-01,49,37,36,20,1,3,2015,7,1,01JUL,0,Beijing
2015-06-30,148,25,42,17,1,3,2015,6,30,30JUN,0,Beijing
2015-06-29,180,126,25,21,3,10,2015,6,29,29JUN,0,Beijing
2015-06-28,135,115,112,17,4,10,2015,6,28,28JUN,0,Beijing
2015-06-27,175,74,95,15,3,7,2015,6,27,27JUN,0,Beijing
2015-06-26,169,105,106,13,1,8,2015,6,26,26JUN,0,Beijing
2015-06-25,169,94,51,29,3,9,2015,6,25,25JUN,0,Beijing
2015-06-24,219,85,50,21,6,9,2015,6,24,24JUN,0,Beijing
2015-06-23,159,100,120,22,9,16,2015,6,23,23JUN,0,Beijing
2015-06-22,115,78,122,20,10,10,2015,6,22,22JUN,0,Beijing
2015-06-21,80,61,108,23,3,7,2015,6,21,21JUN,0,Beijing
2015-06-20,61,31,89,20,1,6,2015,6,20,20JUN,0,Beijing
2015-06-19,66,30,34,14,1,5,2015,6,19,19JUN,0,Beijing
2015-06-18,107,29,45,15,1,5,2015,6,18,18JUN,0,Beijing
2015-06-17,170,47,86,21,1,7,2015,6,17,17JUN,0,Beijing
2015-06-16,161,105,131,32,11,11,2015,6,16,16JUN,0,Beijing
2015-06-15,60,87,123,24,10,14,2015,6,15,15JUN,0,Beijing
2015-06-14,47,31,71,18,1,5,2015,6,14,14JUN,0,Beijing
2015-06-13,35,20,54,10,1,3,2015,6,13,13JUN,0,Beijing
2015-06-12,71,21,37,15,1,3,2015,6,12,12JUN,0,Beijing
2015-06-11,149,18,37,15,1,7,2015,6,11,11JUN,0,Beijing
2015-06-10,135,59,44,18,3,10,2015,6,10,10JUN,0,Beijing
2015-06-09,57,74,102,29,8,11,2015,6,9,09JUN,0,Beijing
2015-06-08,59,29,55,18,2,3,2015,6,8,08JUN,0,Beijing
2015-06-07,81,26,37,17,1,6,2015,6,7,07JUN,0,Beijing
2015-06-06,123,42,69,12,1,3,2015,6,6,06JUN,0,Beijing
2015-06-05,124,64,86,21,2,9,2015,6,5,05JUN,0,Beijing
2015-06-04,101,63,31,24,3,7,2015,6,4,04JUN,0,Beijing
2015-06-03,104,65,55,18,3,4,2015,6,3,03JUN,0,Beijing
2015-06-02,174,47,41,13,4,8,2015,6,2,02JUN,0,Beijing
2015-06-01,147,113,112,22,8,9,2015,6,1,01JUN,0,Beijing
2015-05-31,153,72,110,24,7,8,2015,5,31,31MAY,0,Beijing
2015-05-30,150,66,102,23,3,8,2015,5,30,30MAY,0,Beijing
2015-05-29,180,68,75,27,4,9,2015,5,29,29MAY,0,Beijing
2015-05-28,171,96,104,18,14,10,2015,5,28,28MAY,0,Beijing
2015-05-27,165,89,113,15,6,8,2015,5,27,27MAY,0,Beijing
2015-05-26,172,96,126,17,11,7,2015,5,26,26MAY,0,Beijing
2015-05-25,185,105,132,23,13,9,2015,5,25,25MAY,0,Beijing
2015-05-24,171,104,119,31,9,11,2015,5,24,24MAY,0,Beijing
2015-05-23,143,93,118,30,9,8,2015,5,23,23MAY,0,Beijing
2015-05-22,102,67,106,23,7,7,2015,5,22,22MAY,0,Beijing
2015-05-21,54,64,67,20,3,5,2015,5,21,21MAY,0,Beijing
2015-05-20,52,31,50,10,2,2,2015,5,20,20MAY,0,Beijing
2015-05-19,123,48,39,11,1,1,2015,5,19,19MAY,0,Beijing
2015-05-18,187,71,45,22,1,6,2015,5,18,18MAY,0,Beijing
2015-05-17,127,117,73,21,9,10,2015,5,17,17MAY,0,Beijing
2015-05-16,86,81,91,23,4,6,2015,5,16,16MAY,0,Beijing
2015-05-15,74,45,51,14,1,3,2015,5,15,15MAY,0,Beijing
2015-05-14,156,69,45,13,1,3,2015,5,14,14MAY,0,Beijing
2015-05-13,66,100,82,42,2,9,2015,5,13,13MAY,0,Beijing
2015-05-12,87,38,44,24,1,4,2015,5,12,12MAY,0,Beijing
2015-05-11,117,16,35,17,1,16,2015,5,11,11MAY,0,Beijing
2015-05-10,109,45,15,21,2,27,2015,5,10,10MAY,0,Beijing
2015-05-09,118,43,27,15,4,19,2015,5,9,09MAY,0,Beijing
2015-05-08,137,70,51,21,5,7,2015,5,8,08MAY,0,Beijing
2015-05-07,71,83,53,19,3,5,2015,5,7,07MAY,0,Beijing
2015-05-06,124,52,40,13,2,2,2015,5,6,06MAY,0,Beijing
2015-05-05,66,67,41,18,5,4,2015,5,5,05MAY,0,Beijing
2015-05-04,112,48,51,10,3,2,2015,5,4,04MAY,0,Beijing
2015-05-03,119,73,41,14,1,4,2015,5,3,03MAY,0,Beijing
2015-05-02,195,48,67,14,1,4,2015,5,2,02MAY,0,Beijing
2015-05-01,177,92,36,26,10,10,2015,5,1,01MAY,0,Beijing
2015-04-30,183,86,103,24,6,9,2015,4,30,30APR,0,Beijing
2015-04-29,126,87,96,28,6,13,2015,4,29,29APR,0,Beijing
2015-04-28,168,52,59,19,3,6,2015,4,28,28APR,0,Beijing
2015-04-27,180,92,87,23,6,8,2015,4,27,27APR,0,Beijing
2015-04-26,166,113,108,25,11,8,2015,4,26,26APR,0,Beijing
2015-04-25,144,105,86,38,7,7,2015,4,25,25APR,0,Beijing
2015-04-24,134,106,58,24,4,5,2015,4,24,24APR,0,Beijing
2015-04-23,130,81,38,25,9,5,2015,4,23,23APR,0,Beijing
2015-04-22,142,72,57,28,4,6,2015,4,22,22APR,0,Beijing
2015-04-21,150,85,40,23,5,5,2015,4,21,21APR,0,Beijing
2015-04-20,136,79,53,25,4,7,2015,4,20,20APR,0,Beijing
2015-04-19,197,78,41,18,4,5,2015,4,19,19APR,0,Beijing
2015-04-18,153,156,42,47,16,14,2015,4,18,18APR,0,Beijing
2015-04-17,95,112,40,28,10,6,2015,4,17,17APR,0,Beijing
2015-04-16,211,108,37,8,1,1,2015,4,16,16APR,0,Beijing
2015-04-15,150,195,42,43,8,8,2015,4,15,15APR,0,Beijing
2015-04-14,97,59,47,34,2,6,2015,4,14,14APR,0,Beijing
2015-04-13,62,22,50,11,1,3,2015,4,13,13APR,0,Beijing
2015-04-12,215,20,35,7,1,2,2015,4,12,12APR,0,Beijing
2015-04-11,231,86,57,24,11,17,2015,4,11,11APR,0,Beijing
2015-04-10,212,115,58,37,7,10,2015,4,10,10APR,0,Beijing
2015-04-09,171,103,52,32,12,11,2015,4,9,09APR,0,Beijing
2015-04-08,75,75,40,24,8,7,2015,4,8,08APR,0,Beijing
2015-04-07,72,29,35,13,1,2,2015,4,7,07APR,0,Beijing
2015-04-06,118,25,35,7,1,1,2015,4,6,06APR,0,Beijing
2015-04-05,137,69,36,18,2,5,2015,4,5,05APR,0,Beijing
2015-04-04,87,49,60,19,2,5,2015,4,4,04APR,0,Beijing
2015-04-03,110,27,48,16,1,5,2015,4,3,03APR,0,Beijing
2015-04-02,131,19,35,14,1,6,2015,4,2,02APR,0,Beijing
2015-04-01,196,55,31,26,2,6,2015,4,1,01APR,0,Beijing
2015-03-31,207,96,31,27,9,19,2015,3,31,31MAR,0,Beijing
2015-03-30,165,190,62,36,15,13,2015,3,30,30MAR,0,Beijing
2015-03-29,134,196,44,37,10,10,2015,3,29,29MAR,0,Beijing
2015-03-28,174,223,35,16,5,4,2015,3,28,28MAR,0,Beijing
2015-03-27,173,107,52,24,17,8,2015,3,27,27MAR,0,Beijing
2015-03-26,185,95,56,28,13,8,2015,3,26,26MAR,0,Beijing
2015-03-25,164,96,41,40,25,17,2015,3,25,25MAR,0,Beijing
2015-03-24,101,80,38,32,16,16,2015,3,24,24MAR,0,Beijing
2015-03-23,69,60,34,24,3,6,2015,3,23,23MAR,0,Beijing
2015-03-22,65,73,36,10,2,2,2015,3,22,22MAR,0,Beijing
2015-03-21,115,75,34,16,2,2,2015,3,21,21MAR,0,Beijing
2015-03-20,169,119,39,27,2,5,2015,3,20,20MAR,0,Beijing
2015-03-19,117,121,27,42,6,10,2015,3,19,19MAR,0,Beijing
2015-03-18,262,58,37,25,6,6,2015,3,18,18MAR,0,Beijing
2015-03-17,262,200,43,33,10,17,2015,3,17,17MAR,0,Beijing
2015-03-16,186,184,14,43,19,18,2015,3,16,16MAR,0,Beijing
2015-03-15,174,117,38,42,16,16,2015,3,15,15MAR,0,Beijing
2015-03-14,127,78,16,39,23,15,2015,3,14,14MAR,0,Beijing
2015-03-13,156,58,34,31,12,10,2015,3,13,13MAR,0,Beijing
2015-03-12,107,69,23,36,14,14,2015,3,12,12MAR,0,Beijing
2015-03-11,79,48,28,29,9,9,2015,3,11,11MAR,0,Beijing
2015-03-10,31,37,30,19,5,5,2015,3,10,10MAR,0,Beijing
2015-03-09,166,20,29,6,1,1,2015,3,9,09MAR,0,Beijing
2015-03-08,282,31,31,27,16,14,2015,3,8,08MAR,0,Beijing
2015-03-07,251,148,38,43,24,22,2015,3,7,07MAR,0,Beijing
2015-03-06,179,128,25,41,33,20,2015,3,6,06MAR,0,Beijing
2015-03-05,69,82,24,30,24,13,2015,3,5,05MAR,0,Beijing
2015-03-04,31,29,29,15,6,4,2015,3,4,04MAR,0,Beijing
2015-03-03,126,37,28,4,1,1,2015,3,3,03MAR,0,Beijing
2015-03-02,104,68,28,27,13,14,2015,3,2,02MAR,0,Beijing
2015-03-01,205,61,30,21,6,6,2015,3,1,01MAR,0,Beijing
2015-02-28,77,103,5,20,7,13,2015,2,28,28FEB,0,Beijing
2015-02-27,56,32,21,15,8,7,2015,2,27,27FEB,0,Beijing
2015-02-26,112,22,32,11,4,3,2015,2,26,26FEB,0,Beijing
2015-02-25,223,56,31,16,7,8,2015,2,25,25FEB,0,Beijing
2015-02-24,113,128,22,29,21,20,2015,2,24,24FEB,0,Beijing
2015-02-23,106,72,25,16,10,5,2015,2,23,23FEB,0,Beijing
2015-02-22,209,204,26,8,2,2,2015,2,22,22FEB,0,Beijing
2015-02-21,197,262,29,13,8,11,2015,2,21,21FEB,0,Beijing
2015-02-20,249,77.966005666,23,17,6,13,2015,2,20,20FEB,0,Beijing
2015-02-19,93,148,28,18,30,11,2015,2,19,19FEB,0,Beijing
2015-02-18,75,57,33,15,10,6,2015,2,18,18FEB,0,Beijing
2015-02-17,166,32,20,14,5,4,2015,2,17,17FEB,0,Beijing
2015-02-16,342,51,27,25,20,19,2015,2,16,16FEB,0,Beijing
2015-02-15,315,193,8,64,48,43,2015,2,15,15FEB,0,Beijing
2015-02-14,204,77.966005666,25,61,36,31,2015,2,14,14FEB,0,Beijing
2015-02-13,91,75,24,42,20,20,2015,2,13,13FEB,0,Beijing
2015-02-12,101,35,32,24,9,6,2015,2,12,12FEB,0,Beijing
2015-02-11,199,51,37,25,17,12,2015,2,11,11FEB,0,Beijing
2015-02-10,184,107,18,54,28,23,2015,2,10,10FEB,0,Beijing
2015-02-09,70,96,13,41,28,17,2015,2,9,09FEB,0,Beijing
2015-02-08,40,31,29,15,8,5,2015,2,8,08FEB,0,Beijing
2015-02-07,152,32,37,10,4,2,2015,2,7,07FEB,0,Beijing
2015-02-06,76,70,19,43,17,15,2015,2,6,06FEB,0,Beijing
2015-02-05,45,32,31,20,7,4,2015,2,5,05FEB,0,Beijing
2015-02-04,167,37,32,10,5,2,2015,2,4,04FEB,0,Beijing
2015-02-03,212,42,31,29,15,14,2015,2,3,03FEB,0,Beijing
2015-02-02,151,110,14,46,33,23,2015,2,2,02FEB,0,Beijing
2015-02-01,84,75,15,36,22,15,2015,2,1,01FEB,0,Beijing
2015-01-31,45,36,25,24,10,6,2015,1,31,31JAN,0,Beijing
2015-01-30,120,23,31,12,7,3,2015,1,30,30JAN,0,Beijing
2015-01-29,99,55,28,21,13,9,2015,1,29,29JAN,0,Beijing
2015-01-28,66,47,23,26,14,10,2015,1,28,28JAN,0,Beijing
2015-01-27,135,30,26,16,7,5,2015,1,27,27JAN,0,Beijing
2015-01-26,189,32,29,22,6,14,2015,1,26,26JAN,0,Beijing
2015-01-25,157,77.966005666,11,27,10,12,2015,1,25,25JAN,0,Beijing
2015-01-24,276,84,12,34,17,15,2015,1,24,24JAN,0,Beijing
2015-01-23,173,153,4,62,40,34,2015,1,23,23JAN,0,Beijing
2015-01-22,58,91,11,43,28,18,2015,1,22,22JAN,0,Beijing
2015-01-21,169,22,30,18,7,4,2015,1,21,21JAN,0,Beijing
2015-01-20,117,81,12,37,27,17,2015,1,20,20JAN,0,Beijing
2015-01-19,135,63,16,31,16,12,2015,1,19,19JAN,0,Beijing
2015-01-18,120,100,32,29,18,17,2015,1,18,18JAN,0,Beijing
2015-01-17,143,68,16,28,15,9,2015,1,17,17JAN,0,Beijing
2015-01-16,396,94,26,21,5,13,2015,1,16,16JAN,0,Beijing
2015-01-15,288,307,2,61,28,41,2015,1,15,15JAN,0,Beijing
2015-01-14,239,184,2,52,39,30,2015,1,14,14JAN,0,Beijing
2015-01-13,179,133,3,49,35,30,2015,1,13,13JAN,0,Beijing
2015-01-12,79,85,17,33,23,15,2015,1,12,12JAN,0,Beijing
2015-01-11,245,40,22,21,8,6,2015,1,11,11JAN,0,Beijing
2015-01-10,148,137,8,62,38,32,2015,1,10,10JAN,0,Beijing
2015-01-09,222,83,24,38,22,18,2015,1,9,09JAN,0,Beijing
2015-01-08,150,136,2,53,28,31,2015,1,8,08JAN,0,Beijing
2015-01-07,96,73,11,36,24,17,2015,1,7,07JAN,0,Beijing
2015-01-06,150,43,23,21,13,6,2015,1,6,06JAN,0,Beijing
2015-01-05,258,106,35,31,29,22,2015,1,5,05JAN,0,Beijing
2015-01-04,252,156,8,58,41,35,2015,1,4,04JAN,0,Beijing
2015-01-03,123,140,3,54,45,33,2015,1,3,03JAN,0,Beijing
2015-01-02,137,59,17,32,17,11,2015,1,2,02JAN,0,Beijing
2015-01-01,141.75,67,19,29,16,11,2015,1,1,01JAN,0,Beijing
2016-12-31,318,335,4,64,12,53,2016,12,31,31DEC,0,Beijing
2016-12-30,104,222,5,49,11,37,2016,12,30,30DEC,0,Beijing
